Customer ID,CY Customers,CY Orders,Order Date,Order ID,Postal Code,Product ID,PY Customers,PY Orders,Row ID,Segment,Ship Date,Ship Mode,CY Profit,CY Quantity,CY Sales,Discount,Order Date (Year),Profit,PY Profit,PY Quantity,PY Sales,Quantity,Sales
KM-16660,KM-16660,CA-2023-154116,15/12/2023,CA-2023-154116,90301,TEC-PH-10000675,,,9701,Consumer,19/12/2023,Standard Class,$0K,$3,$0K,0.2,2023,14.7582,,,,3,196.776
CS-12355,,,23/6/2021,CA-2021-139164,90805,TEC-PH-10003931,,,6706,Consumer,28/6/2021,Standard Class,,,,0.2,2021,8.9985,,,,3,143.976
DL-12865,,,25/9/2022,US-2022-125402,90805,TEC-CO-10001943,DL-12865,US-2022-125402,9840,Consumer,1/10/2022,Standard Class,,,,0.2,2022,161.9919,$0K,$3,$0K,3,479.976
SJ-20215,,,6/7/2021,CA-2021-161627,91104,FUR-CH-10003968,,,5164,Consumer,11/7/2021,Standard Class,,,,0.2,2021,-17.0352,,,,3,170.352
AA-10375,,,24/10/2020,CA-2020-130729,91730,OFF-BI-10002706,,,3008,Consumer,29/10/2020,Standard Class,,,,0.2,2020,11.1384,,,,3,34.272
ZC-21910,,,13/4/2021,CA-2021-133452,91767,FUR-TA-10003954,,,2070,Consumer,19/4/2021,Standard Class,,,,0.2,2021,-97.7394,,,,3,710.832
GM-14440,,,21/12/2020,CA-2020-154893,92024,FUR-CH-10000595,,,5640,Consumer,27/12/2020,Standard Class,,,,0.2,2020,35.76,,,,3,572.16
SW-20455,SW-20455,CA-2023-145429,21/7/2023,CA-2023-145429,92024,OFF-BI-10001524,,,6701,Consumer,25/7/2023,Standard Class,$0K,$3,$0K,0.2,2023,17.6232,,,,3,50.352
EJ-13720,,,27/1/2020,US-2020-117163,92037,FUR-TA-10003469,,,3796,Consumer,2/2/2020,Standard Class,,,,0.2,2020,-16.65,,,,3,333
EJ-14155,,,3/3/2020,CA-2020-105648,92037,FUR-TA-10002958,,,8712,Consumer,7/3/2020,Standard Class,,,,0.2,2020,-23.4882,,,,3,626.352
LT-17110,,,2/11/2021,CA-2021-168207,92105,OFF-BI-10003355,,,8166,Consumer,6/11/2021,Standard Class,,,,0.2,2021,4.1832,,,,3,11.952
JL-15505,JL-15505,CA-2023-156776,7/8/2023,CA-2023-156776,92683,OFF-BI-10000216,,,9182,Consumer,11/8/2023,Standard Class,$0K,$3,$0K,0.2,2023,11.673,,,,3,31.128
JL-15505,JL-15505,CA-2023-156776,7/8/2023,CA-2023-156776,92683,OFF-BI-10003355,,,9181,Consumer,11/8/2023,Standard Class,$0K,$3,$0K,0.2,2023,4.1832,,,,3,11.952
JL-15505,JL-15505,CA-2023-156776,7/8/2023,CA-2023-156776,92683,TEC-PH-10002415,,,9180,Consumer,11/8/2023,Standard Class,$0K,$3,$1K,0.2,2023,44.2425,,,,3,707.88
TC-21295,TC-21295,CA-2023-121048,14/7/2023,CA-2023-121048,92683,TEC-PH-10004977,,,7502,Consumer,18/7/2023,Standard Class,$0K,$3,$0K,0.2,2023,52.9173,,,,3,470.376
SV-20785,,,26/5/2022,CA-2022-148852,92704,TEC-MA-10002428,SV-20785,CA-2022-148852,6609,Consumer,31/5/2022,Standard Class,,,,0.2,2022,116.2425,$0K,$3,$0K,3,371.976
BD-11620,,,31/12/2022,CA-2022-100202,92804,TEC-PH-10002563,BD-11620,CA-2022-100202,2822,Consumer,5/1/2023,Standard Class,,,,0.2,2022,22.6782,$0K,$3,$0K,3,302.376
BP-11155,,,31/12/2022,CA-2022-156139,94109,OFF-BI-10004233,BP-11155,CA-2022-156139,5739,Consumer,6/1/2023,Standard Class,,,,0.2,2022,13.4316,$0K,$3,$0K,3,38.376
DB-13210,,,9/6/2022,CA-2022-122448,94109,FUR-CH-10002774,DB-13210,CA-2022-122448,5468,Consumer,14/6/2022,Standard Class,,,,0.2,2022,13.7646,$0K,$3,$0K,3,122.352
LP-17080,,,11/11/2022,CA-2022-116722,94110,FUR-CH-10004997,LP-17080,CA-2022-116722,8121,Consumer,16/11/2022,Standard Class,,,,0.2,2022,0,$0K,$3,$0K,3,451.152
TB-21625,,,25/10/2021,CA-2021-152891,94110,FUR-TA-10001857,,,4382,Consumer,30/10/2021,Standard Class,,,,0.2,2021,-31.647,,,,3,253.176
BD-11605,,,15/8/2020,US-2020-164406,94122,OFF-BI-10003638,,,9826,Consumer,19/8/2020,Standard Class,,,,0.2,2020,15.093,,,,3,46.44
JF-15490,,,27/12/2020,US-2020-106334,94122,FUR-CH-10004886,,,4553,Consumer,2/1/2021,Standard Class,,,,0.2,2020,23.028,,,,3,230.28
JS-16030,JS-16030,CA-2023-125990,19/10/2023,CA-2023-125990,94122,OFF-BI-10004826,,,9706,Consumer,23/10/2023,Standard Class,$0K,$3,$0K,0.2,2023,13.8684,,,,3,39.624
RB-19360,,,14/7/2022,CA-2022-109953,94122,TEC-PH-10004093,RB-19360,CA-2022-109953,7224,Consumer,18/7/2022,Standard Class,,,,0.2,2022,12.4173,$0K,$3,$0K,3,110.376
RD-19480,RD-19480,US-2023-116652,15/9/2023,US-2023-116652,94122,FUR-CH-10002961,,,6516,Consumer,19/9/2023,Standard Class,$0K,$3,$0K,0.2,2023,0,,,,3,218.352
TM-21010,TM-21010,CA-2023-144589,20/1/2023,CA-2023-144589,94122,TEC-PH-10003072,,,2409,Consumer,25/1/2023,Standard Class,$0K,$3,$0K,0.2,2023,130.4913,,,,3,359.976
LC-16885,,,20/11/2021,CA-2021-124058,94601,FUR-CH-10000595,,,4060,Consumer,24/11/2021,Standard Class,,,,0.2,2021,35.76,,,,3,572.16
RD-19720,,,3/12/2022,CA-2022-149762,95037,FUR-TA-10004147,RD-19720,CA-2022-149762,7909,Consumer,7/12/2022,Standard Class,,,,0.2,2022,6.7176,$0K,$3,$0K,3,268.704
EB-13870,,,8/11/2020,US-2020-126340,96003,TEC-PH-10004447,,,5766,Consumer,14/11/2020,Standard Class,,,,0.2,2020,25.0182,,,,3,333.576
ND-18370,,,1/11/2020,CA-2020-148915,97206,TEC-PH-10000673,,,2833,Consumer,5/11/2020,Standard Class,,,,0.2,2020,54.5916,,,,3,155.976
RD-19900,RD-19900,CA-2023-124401,7/9/2023,CA-2023-124401,97206,OFF-ST-10000649,,,2099,Consumer,12/9/2023,Standard Class,$0K,$3,$0K,0.2,2023,2.355,,,,3,37.68
NW-18400,,,26/11/2020,CA-2020-168984,97224,OFF-PA-10001166,,,1636,Consumer,2/12/2020,Standard Class,,,,0.2,2020,5.4432,,,,3,15.552
TB-21250,,,8/12/2020,CA-2020-129364,97301,OFF-ST-10001031,,,3672,Consumer,13/12/2020,Standard Class,,,,0.2,2020,2.9304,,,,3,39.072
TB-21250,,,8/12/2020,CA-2020-129364,97301,TEC-PH-10003095,,,3667,Consumer,13/12/2020,Standard Class,,,,0.2,2020,19.755,,,,3,52.68
JA-15970,,,17/9/2020,CA-2020-131947,97477,OFF-AR-10000411,,,7599,Consumer,22/9/2020,Standard Class,,,,0.2,2020,4.782,,,,3,38.256
JH-15430,,,24/2/2020,US-2020-137680,97504,OFF-PA-10000069,,,5513,Consumer,2/3/2020,Standard Class,,,,0.2,2020,7.6869,,,,3,22.776
AB-10165,AB-10165,CA-2023-131212,5/12/2023,CA-2023-131212,98006,OFF-BI-10001617,,,3434,Consumer,9/12/2023,Standard Class,$0K,$3,$0K,0.2,2023,8.3754,,,,3,24.816
BD-11770,,,10/9/2022,CA-2022-165918,98026,OFF-BI-10004364,BD-11770,CA-2022-165918,8616,Consumer,14/9/2022,Standard Class,,,,0.2,2022,4.455,$0K,$3,$0K,3,14.256
BD-11770,,,10/9/2022,CA-2022-165918,98026,OFF-BI-10004826,BD-11770,CA-2022-165918,8618,Consumer,14/9/2022,Standard Class,,,,0.2,2022,13.8684,$0K,$3,$0K,3,39.624
BD-11320,BD-11320,CA-2023-158071,10/6/2023,CA-2023-158071,98103,TEC-PH-10002923,,,5367,Consumer,15/6/2023,Standard Class,$0K,$3,$0K,0.2,2023,7.7679,,,,3,88.776
AP-10915,,,10/12/2022,CA-2022-128412,98105,OFF-BI-10001718,AP-10915,CA-2022-128412,2192,Consumer,17/12/2022,Standard Class,,,,0.2,2022,51.8238,$0K,$3,$0K,3,153.552
CC-12220,,,8/7/2022,CA-2022-155474,98105,OFF-BI-10004209,CC-12220,CA-2022-155474,3256,Consumer,14/7/2022,Standard Class,,,,0.2,2022,6.03,$0K,$3,$0K,3,19.296
GH-14425,,,17/6/2020,CA-2020-144414,98105,OFF-BI-10004995,,,6818,Consumer,21/6/2020,Standard Class,,,,0.2,2020,1061.5722,,,,3,3266.376
GT-14710,,,6/12/2022,US-2022-169040,98105,OFF-BI-10001658,GT-14710,US-2022-169040,2940,Consumer,12/12/2022,Standard Class,,,,0.2,2022,19.4376,$0K,$3,$0K,3,59.808
GT-14710,,,6/12/2022,US-2022-169040,98105,TEC-PH-10002834,GT-14710,US-2022-169040,2935,Consumer,12/12/2022,Standard Class,,,,0.2,2022,26.9985,$0K,$3,$0K,3,431.976
MS-17770,,,23/8/2022,CA-2022-150350,98105,TEC-MA-10001972,MS-17770,CA-2022-150350,3113,Consumer,30/8/2022,Standard Class,,,,0.2,2022,62.82,$0K,$3,$1K,3,837.6
CS-11950,,,8/6/2020,US-2020-141257,98115,FUR-CH-10002758,,,2750,Consumer,14/6/2020,Standard Class,,,,0.2,2020,73.194,,,,3,585.552
JE-15715,,,25/12/2022,CA-2022-105081,98115,FUR-CH-10000847,JE-15715,CA-2022-105081,6631,Consumer,30/12/2022,Standard Class,,,,0.2,2022,52.3764,$0K,$3,$1K,3,698.352
MM-18055,MM-18055,CA-2023-127285,30/10/2023,CA-2023-127285,98115,OFF-BI-10004330,,,1660,Consumer,6/11/2023,Standard Class,$0K,$3,$0K,0.2,2023,27.735,,,,3,88.752
RO-19780,,,12/5/2021,CA-2021-162607,98115,OFF-BI-10002949,,,6261,Consumer,18/5/2021,Standard Class,,,,0.2,2021,4.9248,,,,3,14.592
TB-21280,,,22/1/2022,US-2022-155180,10009,OFF-BI-10004506,TB-21280,US-2022-155180,6238,Consumer,29/1/2022,Standard Class,,,,0.2,2022,9.2176,$0K,$4,$0K,4,26.336
BN-11515,,,19/5/2022,CA-2022-169943,10011,OFF-BI-10002824,BN-11515,CA-2022-169943,1721,Consumer,24/5/2022,Standard Class,,,,0.2,2022,14.92,$0K,$4,$0K,4,47.744
JG-15160,,,30/5/2020,CA-2020-105872,10024,OFF-BI-10003684,,,7737,Consumer,6/6/2020,Standard Class,,,,0.2,2020,26.388,,,,4,70.368
MM-17920,MM-17920,CA-2023-117394,4/9/2023,CA-2023-117394,19120,TEC-AC-10000199,,,4121,Consumer,10/9/2023,Standard Class,$0K,$4,$0K,0.2,2023,-1.428,,,,4,19.04
NW-18400,,,21/6/2020,CA-2020-138317,19120,OFF-EN-10001539,,,2997,Consumer,25/6/2020,Standard Class,,,,0.2,2020,8.4024,,,,4,24.896
NW-18400,,,21/6/2020,CA-2020-138317,19120,TEC-AC-10003628,,,2999,Consumer,25/6/2020,Standard Class,,,,0.2,2020,28.7904,,,,4,95.968
CJ-12010,,,3/12/2022,US-2022-161683,19134,OFF-AP-10000179,CJ-12010,US-2022-161683,4198,Consumer,8/12/2022,Standard Class,,,,0.2,2022,93.7688,$0K,$4,$0K,4,394.816
GB-14575,,,12/6/2021,CA-2021-139850,19134,OFF-PA-10003848,,,2980,Consumer,17/6/2021,Standard Class,,,,0.2,2021,7.2576,,,,4,20.736
MG-17695,,,26/12/2020,CA-2020-139598,19134,OFF-ST-10001370,,,4819,Consumer,31/12/2020,Standard Class,,,,0.2,2020,-42.588,,,,4,227.136
JH-16180,,,5/4/2022,CA-2022-161907,19140,OFF-SU-10000646,JH-16180,CA-2022-161907,9317,Consumer,9/4/2022,Standard Class,,,,0.2,2022,-163.4516,$0K,$4,$1K,4,769.184
MC-18100,MC-18100,CA-2023-152807,30/10/2023,CA-2023-152807,19140,OFF-PA-10004355,,,1742,Consumer,3/11/2023,Standard Class,$0K,$4,$0K,0.2,2023,7.2576,,,,4,20.736
SC-20305,SC-20305,CA-2023-122539,1/12/2023,CA-2023-122539,19140,OFF-LA-10004853,,,9278,Consumer,5/12/2023,Standard Class,$0K,$4,$0K,0.2,2023,5.1792,,,,4,15.936
BS-11755,BS-11755,CA-2023-135069,10/4/2023,CA-2023-135069,19143,OFF-AP-10000026,,,7424,Consumer,14/4/2023,Standard Class,$0K,$4,$0K,0.2,2023,21.9492,,,,4,195.104
SG-20470,,,20/5/2021,CA-2021-153535,27893,FUR-FU-10001986,,,6702,Consumer,24/5/2021,Standard Class,,,,0.2,2021,20.392,,,,4,163.136
JM-15580,,,8/9/2022,CA-2022-155138,28110,TEC-AC-10004209,JM-15580,CA-2022-155138,5083,Consumer,12/9/2022,Standard Class,,,,0.2,2022,8.3524,$0K,$4,$0K,4,35.168
JE-15715,,,2/9/2022,CA-2022-106950,28205,OFF-AR-10003560,JE-15715,CA-2022-106950,7080,Consumer,6/9/2022,Standard Class,,,,0.2,2022,3.4048,$0K,$4,$0K,4,19.456
CM-11935,,,22/1/2022,US-2022-135923,28314,FUR-BO-10002213,CM-11935,US-2022-135923,2472,Consumer,28/1/2022,Standard Class,,,,0.2,2022,-67.6704,$0K,$4,$0K,4,451.136
CM-11935,,,22/1/2022,US-2022-135923,28314,OFF-AP-10000692,CM-11935,US-2022-135923,2473,Consumer,28/1/2022,Standard Class,,,,0.2,2022,6.4864,$0K,$4,$0K,4,64.864
MC-17575,MC-17575,US-2023-149510,3/12/2023,US-2023-149510,28314,OFF-PA-10001892,,,4568,Consumer,10/12/2023,Standard Class,$0K,$4,$0K,0.2,2023,8.8624,,,,4,24.448
JW-16075,,,21/3/2021,CA-2021-120621,28540,OFF-AP-10002945,,,6487,Consumer,26/3/2021,Standard Class,,,,0.2,2021,156.338,,,,4,962.08
NC-18415,,,14/10/2022,CA-2022-156503,28540,OFF-EN-10001335,NC-18415,CA-2022-156503,3805,Consumer,20/10/2022,Standard Class,,,,0.2,2022,13.128,$0K,$4,$0K,4,35.008
TB-21280,,,1/12/2020,CA-2020-131527,28540,TEC-PH-10001644,,,3199,Consumer,7/12/2020,Standard Class,,,,0.2,2020,9.5968,,,,4,95.968
BM-11785,,,14/12/2020,CA-2020-116568,32725,FUR-CH-10002439,,,5106,Consumer,20/12/2020,Standard Class,,,,0.2,2020,13.9728,,,,4,186.304
RH-19495,RH-19495,CA-2023-106537,12/8/2023,CA-2023-106537,32839,OFF-PA-10000223,,,2863,Consumer,17/8/2023,Standard Class,$0K,$4,$0K,0.2,2023,7.2576,,,,4,20.736
XP-21865,,,28/9/2020,CA-2020-114335,33021,FUR-FU-10000277,,,9042,Consumer,3/10/2020,Standard Class,,,,0.2,2020,16.8544,,,,4,337.088
DK-12895,DK-12895,CA-2023-108112,15/11/2023,CA-2023-108112,33023,FUR-FU-10001488,,,4076,Consumer,20/11/2023,Standard Class,$0K,$4,$0K,0.2,2023,0,,,,4,339.136
DK-12895,DK-12895,CA-2023-108112,15/11/2023,CA-2023-108112,33023,FUR-FU-10003553,,,4075,Consumer,20/11/2023,Standard Class,$0K,$4,$0K,0.2,2023,55.016,,,,4,220.064
VD-21670,,,5/11/2021,CA-2021-118444,33065,OFF-AP-10000576,,,2911,Consumer,9/11/2021,Standard Class,,,,0.2,2021,24.196,,,,4,387.136
EB-13870,EB-13870,CA-2023-148999,30/1/2023,CA-2023-148999,33142,FUR-CH-10002044,,,5485,Consumer,4/2/2023,Standard Class,$0K,$4,$0K,0.2,2023,-68.1096,,,,4,419.136
EH-14185,,,30/12/2022,CA-2022-160486,33407,OFF-PA-10002421,EH-14185,CA-2022-160486,9283,Consumer,4/1/2023,Standard Class,,,,0.2,2022,25.2784,$0K,$4,$0K,4,72.224
DK-12985,DK-12985,CA-2023-140627,23/12/2023,CA-2023-140627,37075,FUR-FU-10000087,,,6223,Consumer,27/12/2023,Standard Class,$0K,$4,$0K,0.2,2023,19.0848,,,,4,72.704
BG-11035,,,20/9/2021,CA-2021-141565,37211,OFF-ST-10001522,,,8210,Consumer,24/9/2021,Standard Class,,,,0.2,2021,-58.8736,,,,4,294.368
MB-17305,,,25/12/2021,CA-2021-144288,37211,OFF-LA-10003190,,,2562,Consumer,31/12/2021,Standard Class,,,,0.2,2021,3.3408,,,,4,9.216
PK-19075,,,16/4/2022,CA-2022-166282,37211,TEC-AC-10004209,PK-19075,CA-2022-166282,7130,Consumer,22/4/2022,Standard Class,,,,0.2,2022,8.3524,$0K,$4,$0K,4,35.168
JF-15190,,,15/11/2020,CA-2020-116407,37604,OFF-PA-10002137,,,2011,Consumer,21/11/2020,Standard Class,,,,0.2,2020,7.78,,,,4,24.896
LP-17095,LP-17095,CA-2023-102736,5/9/2023,CA-2023-102736,37918,TEC-AC-10004568,,,8197,Consumer,9/9/2023,Standard Class,$0K,$4,$0K,0.2,2023,-1.1196,,,,4,89.568
SO-20335,SO-20335,CA-2023-147228,9/9/2023,CA-2023-147228,38401,OFF-PA-10000357,,,4624,Consumer,14/9/2023,Standard Class,$0K,$4,$0K,0.2,2023,62.1376,,,,4,177.536
IL-15100,,,5/10/2021,CA-2021-151722,43229,TEC-AC-10000892,,,8769,Consumer,9/10/2021,Standard Class,,,,0.2,2021,57.6,,,,4,288
HA-14905,HA-14905,CA-2023-123036,10/9/2023,CA-2023-123036,45503,TEC-AC-10003499,,,6886,Consumer,17/9/2023,Standard Class,$0K,$4,$0K,0.2,2023,8.8008,,,,4,37.056
AM-10705,AM-10705,CA-2023-157903,4/4/2023,CA-2023-157903,60016,TEC-PH-10004345,,,6190,Consumer,8/4/2023,Standard Class,$0K,$4,$0K,0.2,2023,47.98,,,,4,383.84
Co-12640,,,27/12/2020,CA-2020-162866,60076,OFF-ST-10002562,,,2968,Consumer,31/12/2020,Standard Class,,,,0.2,2020,3.0016,,,,4,30.016
AZ-10750,AZ-10750,CA-2023-110940,23/7/2023,CA-2023-110940,60090,OFF-AR-10000380,,,9589,Consumer,28/7/2023,Standard Class,$0K,$4,$0K,0.2,2023,15.192,,,,4,121.536
SB-20185,,,16/4/2021,CA-2021-146675,60201,TEC-CO-10001766,,,6201,Consumer,20/4/2021,Standard Class,,,,0.2,2021,485.9892,,,,4,1439.968
BE-11410,BE-11410,CA-2023-141782,21/1/2023,CA-2023-141782,60505,OFF-EN-10002230,,,9745,Consumer,25/1/2023,Standard Class,$0K,$4,$0K,0.2,2023,90.6444,,,,4,268.576
LP-17095,LP-17095,CA-2023-121790,30/1/2023,CA-2023-121790,60505,OFF-SU-10004231,,,8269,Consumer,6/2/2023,Standard Class,$0K,$4,$0K,0.2,2023,2.772,,,,4,31.68
LP-17095,LP-17095,CA-2023-121790,30/1/2023,CA-2023-121790,60505,TEC-PH-10002584,,,8270,Consumer,6/2/2023,Standard Class,$0K,$4,$2K,0.2,2023,250.396,,,,4,2003.168
BK-11260,,,6/12/2020,US-2020-140452,60610,TEC-PH-10000307,,,5096,Consumer,10/12/2020,Standard Class,,,,0.2,2020,-7.008,,,,4,35.04
KD-16345,,,20/12/2021,US-2021-123218,60623,TEC-AC-10000736,,,1723,Consumer,25/12/2021,Standard Class,,,,0.2,2021,51.1936,,,,4,255.968
KH-16360,,,30/7/2022,CA-2022-137743,60623,OFF-LA-10003663,KH-16360,CA-2022-137743,7455,Consumer,4/8/2022,Standard Class,,,,0.2,2022,3.1212,$0K,$4,$0K,4,9.248
NP-18700,,,22/12/2020,CA-2020-142510,60623,OFF-PA-10001289,,,6917,Consumer,29/12/2020,Standard Class,,,,0.2,2020,44.9616,,,,4,124.032
BD-11500,,,14/10/2020,US-2020-151015,60653,OFF-PA-10001184,,,9066,Consumer,20/10/2020,Standard Class,,,,0.2,2020,6.9368,,,,4,19.136
JF-15490,JF-15490,US-2023-162124,6/5/2023,US-2023-162124,60653,TEC-AC-10001990,,,9923,Consumer,10/5/2023,Standard Class,$0K,$4,$0K,0.2,2023,28.7952,,,,4,191.968
LC-16870,LC-16870,US-2023-125647,23/9/2023,US-2023-125647,60653,OFF-PA-10004888,,,5416,Consumer,28/9/2023,Standard Class,$0K,$4,$0K,0.2,2023,7.2576,,,,4,20.736
DF-13135,,,30/1/2022,CA-2022-168032,61107,TEC-PH-10004241,DF-13135,CA-2022-168032,8925,Consumer,3/2/2022,Standard Class,,,,0.2,2022,143.9968,$0K,$4,$1K,4,1439.968
EM-13960,,,1/10/2021,CA-2021-148873,62301,TEC-AC-10003657,,,9036,Consumer,5/10/2021,Standard Class,,,,0.2,2021,2.7192,,,,4,108.768
BP-11290,,,31/5/2022,CA-2022-150483,62521,OFF-PA-10001846,BP-11290,CA-2022-150483,8902,Consumer,4/6/2022,Standard Class,,,,0.2,2022,6.7048,$0K,$4,$0K,4,18.496
AG-10675,,,7/5/2021,CA-2021-137512,75002,OFF-PA-10000213,,,2976,Consumer,12/5/2021,Standard Class,,,,0.2,2021,5.3784,,,,4,15.936
JF-15295,JF-15295,CA-2023-122077,19/5/2023,CA-2023-122077,75023,OFF-LA-10004178,,,5940,Consumer,25/5/2023,Standard Class,$0K,$4,$0K,0.2,2023,4.2952,,,,4,13.216
RD-19585,RD-19585,CA-2023-111647,3/7/2023,CA-2023-111647,75023,TEC-PH-10002726,,,1673,Consumer,7/7/2023,Standard Class,$0K,$4,$0K,0.2,2023,62.988,,,,4,167.968
LH-17155,,,10/7/2022,US-2022-131149,75081,OFF-AR-10002135,LH-17155,US-2022-131149,1734,Consumer,14/7/2022,Standard Class,,,,0.2,2022,17.352,$0K,$4,$0K,4,154.24
RD-19930,,,3/10/2020,CA-2020-120775,75217,OFF-FA-10000254,,,8222,Consumer,7/10/2020,Standard Class,,,,0.2,2020,-3.768,,,,4,15.072
DW-13540,DW-13540,CA-2023-148642,6/3/2023,CA-2023-148642,75220,OFF-AR-10000588,,,9313,Consumer,12/3/2023,Standard Class,$0K,$4,$0K,0.2,2023,4.7616,,,,4,63.488
JH-15910,JH-15910,US-2023-112613,28/5/2023,US-2023-112613,77070,TEC-PH-10001536,,,2434,Consumer,1/6/2023,Standard Class,$0K,$4,$0K,0.2,2023,4.0776,,,,4,54.368
RO-19780,RO-19780,CA-2023-150266,25/11/2023,CA-2023-150266,77070,OFF-AR-10001761,,,8962,Consumer,30/11/2023,Standard Class,$0K,$4,$0K,0.2,2023,3.7376,,,,4,18.688
JM-15250,JM-15250,CA-2023-151750,1/1/2023,CA-2023-151750,77340,OFF-AR-10003158,,,8073,Consumer,5/1/2023,Standard Class,$0K,$4,$0K,0.2,2023,2.2288,,,,4,12.736
MT-17815,,,27/12/2022,CA-2022-162726,77642,OFF-PA-10004041,MT-17815,CA-2022-162726,4440,Consumer,2/1/2023,Standard Class,,,,0.2,2022,7.4,$0K,$4,$0K,4,23.68
EB-14170,,,28/11/2021,CA-2021-142930,78745,OFF-PA-10003395,,,8820,Consumer,2/12/2021,Standard Class,,,,0.2,2021,117.432,,,,4,335.52
JB-15925,,,12/12/2021,US-2021-167220,78745,TEC-AC-10002018,,,4754,Consumer,16/12/2021,Standard Class,,,,0.2,2021,6.4308,,,,4,22.368
RB-19330,RB-19330,CA-2023-106068,23/10/2023,CA-2023-106068,78745,OFF-ST-10002344,,,4151,Consumer,28/10/2023,Standard Class,$0K,$4,$0K,0.2,2023,-58.3056,,,,4,259.136
FM-14380,,,12/7/2021,CA-2021-112711,79109,TEC-PH-10000526,,,7796,Consumer,18/7/2021,Standard Class,,,,0.2,2021,30.7168,,,,4,307.168
GA-14515,,,26/11/2022,CA-2022-106915,79907,OFF-AR-10000716,GA-14515,CA-2022-106915,7729,Consumer,2/12/2022,Standard Class,,,,0.2,2022,4.2408,$0K,$4,$0K,4,17.856
AB-10165,,,10/5/2021,CA-2021-144043,80027,TEC-AC-10002718,,,8465,Consumer,15/5/2021,Standard Class,,,,0.2,2021,-2.918,,,,4,46.688
KT-16480,,,10/3/2020,US-2020-140116,80219,OFF-AR-10001044,,,2102,Consumer,17/3/2020,Standard Class,,,,0.2,2020,9.3564,,,,4,83.168
IM-15070,,,11/12/2021,CA-2021-104346,80906,TEC-AC-10004396,,,4788,Consumer,16/12/2021,Standard Class,,,,0.2,2021,-6.534,,,,4,58.08
JF-15295,,,14/3/2020,CA-2020-114510,84321,OFF-BI-10001617,,,4677,Consumer,19/3/2020,Standard Class,,,,0.2,2020,11.1672,,,,4,33.088
CM-12235,,,27/11/2022,US-2022-114230,85023,OFF-ST-10000876,CM-12235,US-2022-114230,8623,Consumer,1/12/2022,Standard Class,,,,0.2,2022,3.9808,$0K,$4,$0K,4,39.808
EB-13870,,,23/5/2021,US-2021-110569,85023,OFF-AP-10004708,,,3298,Consumer,30/5/2021,Standard Class,,,,0.2,2021,13.7016,,,,4,121.792
LH-16750,LH-16750,CA-2023-129707,25/4/2023,CA-2023-129707,85224,OFF-AR-10000246,,,5434,Consumer,29/4/2023,Standard Class,$0K,$4,$0K,0.2,2023,0.6672,,,,4,8.896
PF-19120,,,15/6/2021,CA-2021-129896,85234,FUR-FU-10002396,,,3884,Consumer,20/6/2021,Standard Class,,,,0.2,2021,11.0704,,,,4,40.256
MB-17305,,,8/8/2020,CA-2020-151708,85301,FUR-FU-10001602,,,1466,Consumer,14/8/2020,Standard Class,,,,0.2,2020,-3.0344,,,,4,121.376
PB-19150,,,30/11/2020,CA-2020-146843,85323,TEC-AC-10002550,,,9196,Consumer,6/12/2020,Standard Class,,,,0.2,2020,-16.614,,,,4,102.24
SC-20725,,,17/8/2021,CA-2021-119627,85345,TEC-AC-10001142,,,9436,Consumer,23/8/2021,Standard Class,,,,0.2,2021,-31.6,,,,4,252.8
DB-13615,DB-13615,CA-2023-145779,6/5/2023,CA-2023-145779,85705,OFF-PA-10002254,,,8442,Consumer,10/5/2023,Standard Class,$0K,$4,$0K,0.2,2023,27.4352,,,,4,84.416
GZ-14470,,,14/11/2021,CA-2021-123141,87124,FUR-CH-10004287,,,6709,Consumer,19/11/2021,Standard Class,,,,0.2,2021,99.432,,,,4,883.84
NW-18400,,,21/11/2021,CA-2021-115511,89115,OFF-BI-10002225,,,3370,Consumer,25/11/2021,Standard Class,,,,0.2,2021,23.1168,,,,4,66.048
CL-12565,,,28/5/2022,CA-2022-134803,90004,OFF-BI-10002215,CL-12565,CA-2022-134803,3424,Consumer,3/6/2022,Standard Class,,,,0.2,2022,7.384,$0K,$4,$0K,4,22.72
RB-19435,,,25/11/2020,US-2020-144078,90004,FUR-CH-10002335,,,7622,Consumer,29/11/2020,Standard Class,,,,0.2,2020,54.4008,,,,4,725.344
KT-16465,,,24/12/2021,CA-2021-158456,90032,OFF-BI-10001097,,,2959,Consumer,29/12/2021,Standard Class,,,,0.2,2021,7.2268,,,,4,19.936
VG-21790,,,6/8/2022,CA-2022-151092,90032,TEC-PH-10001700,VG-21790,CA-2022-151092,5943,Consumer,13/8/2022,Standard Class,,,,0.2,2022,18.4772,$0K,$4,$0K,4,211.168
DO-13645,DO-13645,CA-2023-133207,27/11/2023,CA-2023-133207,90036,TEC-PH-10004100,,,5838,Consumer,3/12/2023,Standard Class,$0K,$4,$0K,0.2,2023,5.7568,,,,4,57.568
LR-16915,,,2/9/2022,CA-2022-126732,90036,TEC-PH-10001530,LR-16915,CA-2022-126732,9235,Consumer,6/9/2022,Standard Class,,,,0.2,2022,68.198,$0K,$4,$1K,4,1091.168
WB-21850,,,4/11/2020,CA-2020-125829,90045,FUR-TA-10002041,,,4310,Consumer,11/11/2020,Standard Class,,,,0.2,2020,-64.5444,,,,4,573.728
WB-21850,,,4/11/2020,CA-2020-125829,90045,TEC-MA-10003246,,,4313,Consumer,11/11/2020,Standard Class,,,,0.2,2020,139.99,,,,4,447.968
